"Data Source","World Development Indicators",

"Last Updated Date","2017-11-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Caribbean small states","CSS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.6042620809422","55.3403058520012","55.2146988170113","56.0270131629224","56.0559058114806","56.0058890008455","55.6165452641772","55.6199119430895","55.5472703773459","55.7932130841939","56.1742557676733","55.8791094856744","56.7016126876239","57.3135549627582","57.9443486844941","58.8239454554053","59.1587575001748","58.6528086527337","57.2205481492891","56.4354180981688","56.5198811305679","56.3132527958626","56.5244649836497","56.8525780720906","57.0024180605118","56.9551411386859","57.0490373828598",
"Cuba","CUB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.6549987792969","51.8800010681152","52.1080017089844","51.9539985656738","49.8899993896484","50.2669982910156","50.443000793457","50.75","50.4560012817383","50.6609992980957","51.0379981994629","51.1069984436035","51.2649993896484","51.125","51.7779998779297","52.382999420166","53.4980010986328","54.1769981384277","55.6180000305176","54.2729988098145","54.2999992370605","54.0839996337891","54.0719985961914","54.2690010070801","53.9830017089844","53.7900009155273","53.5149993896484",
"Curacao","CUW","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.9879989624023","47.3569984436035","51.9939994812012","53.4700012207031","50.931999206543","48.1959991455078","52.8769989013672","54.181999206543","53.0789985656738","57.7849998474121","59.6080017089844","60.0629997253418","60.5950012207031","60.9049987792969","60.0299987792969","60.7529983520508","61.4529991149902","61.5110015869141","60.4990005493164","60.3289985656738","58.6209983825684","55.9140014648438","53.1990013122559","53.4379997253418","54.3959999084473","56.5730018615723","57.640998840332",
"Czech Republic","CZE","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.8849983215332","59.2939987182617","58.7319984436035","58.9309997558594","58.9679985046387","58.7130012512207","58.3409996032715","57.3639984130859","55.8530006408691","55.2120018005371","55.3689994812012","55.7900009155273","55.1520004272461","54.4889984130859","54.8129997253418","55.1080017089844","55.7550010681152","55.951000213623","54.7309989929199","54.140998840332","54.3400001525879","54.5830001831055","55.2319984436035","55.7999992370605","56.439998626709","57.0019989013672","57.0309982299805",
"Germany","DEU","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4440002441406","55.3520011901855","54.2560005187988","53.3899993896484","53.6949996948242","53.3979988098145","52.9570007324219","53.2960014343262","53.5810012817383","53.9169998168945","53.8919982910156","53.1399993896484","51.8709983825684","51.7760009765625","51.9589996337891","52.8400001525879","54.0730018615723","54.765998840332","54.7750015258789","55.2789993286133","56.4809989929199","56.7019996643066","57.0950012207031","57.3619995117188","57.5499992370605","57.6699981689453","57.6510009765625",
"Djibouti","DJI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.5540008544922","43.6769981384277","43.9329986572266","44.0870018005371","44.3019981384277","44.5250015258789","44.7140007019043","44.9099998474121","45.0900001525879","45.3170013427734","45.4889984130859","45.6479988098145","45.8170013427734","46.0099983215332","46.2439994812012","46.4650001525879","46.7410011291504","47.0439987182617","47.4049987792969","47.7350006103516","47.9879989624023","48.2939987182617","48.5519981384277","48.7760009765625","48.8680000305176","48.9650001525879","49.0379981994629",
"Dominica","DMA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.8470001220703","61.8240013122559","60.0349998474121","59.2980003356934","60.7439994812012","60.8959999084473","62.2039985656738","62.1459999084473","62.7680015563965","62.814998626709","62.681999206543","63.0449981689453","62.0219993591309","62.7379989624023","62.6800003051758","63.6809997558594","63.3540000915527","63.7879981994629","61.4020004272461","59.5660018920898","59.1339988708496","58.4550018310547","58.0130004882813","58.0519981384277","58.2159996032715","58.2519989013672","58.273998260498",
"Dominican Republic","DOM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.8040008544922","50.9850006103516","51.318000793457","53.7249984741211","53.8919982910156","53.1679992675781","53.7039985656738","54.3289985656738","54.5709991455078","54.1990013122559","53.5040016174316","53.5260009765625","53.3330001831055","52.4379997253418","52.9679985046387","54.3009986877441","55.0209999084473","54.8019981384277","53.1539993286133","55.9360008239746","55.4990005493164","55.6020011901855","55.6020011901855","55.8320007324219","55.9059982299805","55.931999206543","55.8650016784668",
"Algeria","DZA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.9560012817383","33.2639999389648","33.5040016174316","33.3019981384277","32.0709991455078","31.7299995422363","33.2130012512207","32.8429985046387","32.4819984436035","30.5860004425049","31.4669990539551","31.8959999084473","32.6829986572266","35.101001739502","35.9900016784668","37.1419982910156","36.4010009765625","37.3650016784668","37.7750015258789","38.068000793457","38.173999786377","37.9140014648438","39.3019981384277","38.9459991455078","38.8880004882813","38.8979988098145","38.9049987792969",
"East Asia & Pacific (excluding high income)","EAP","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.61769551495","73.7822251081434","73.6403804204665","73.2947960000334","73.508213531478","73.3991001697024","72.9947535428461","72.4646071283609","72.3627631552901","72.131266190639","71.5434515591169","70.9265551850382","70.3901478000131","69.7911925838006","69.3324703927007","68.9741932595696","68.8227644325434","68.2311073286677","67.9856059249771","67.805317714307","67.8198114367397","67.8412740427172","67.7538314454238","67.7124194024451","67.678538911494","67.6073227018654","67.4110254153948",
"Early-demographic dividend","EAR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.1568251642986","57.9743508633497","57.7948131953033","57.8214401066658","57.700117039545","57.554684849129","57.1570585468179","57.0574445301293","56.9972040778657","56.7529472245607","56.8263051184677","56.538643319437","56.7079868379114","57.0329329481111","57.1039213777969","56.8806211903646","56.7006160837443","56.235775639805","55.7028604966493","55.4933326012918","55.2033587884551","55.0502057190903","55.0137595737661","55.0115255953663","55.0962473878449","55.1986602053468","55.2631729956716",
"East Asia & Pacific","EAS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.9274203010764","72.0837975892728","71.9265753117715","71.6405728825445","71.8289116419792","71.7461533087232","71.4153909476329","70.7849207637921","70.647918256968","70.4794683788442","69.9315581206914","69.3585600027156","68.8678961416008","68.3745565554512","68.007194249302","67.7233695676606","67.6351763308413","67.0980315767025","66.7783539406148","66.6413951382296","66.6439239916519","66.6695297697577","66.6261047924608","66.6017940076932","66.5640838227881","66.4998925306417","66.3247341468939",
"Europe & Central Asia (excluding high income)","ECA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4875444668262","57.446042637784","56.0988279203277","54.9197374423336","54.7024244106245","53.8987723730478","52.5698853349843","51.508489262742","52.5415544600519","52.574451194525","52.2307001461823","52.260507188224","52.3670581837219","52.4562984176396","52.9327540715426","53.2203158037998","53.9619981591832","54.2510773746288","53.3285986884552","53.7368386186099","54.3549924413516","54.6991750749096","54.7631813200599","54.8423100170035","54.8236493544932","54.7932027553008","54.6159715713499",
"Europe & Central Asia","ECS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.3735089982886","54.2558876552375","53.0388324316406","52.1988464515159","52.1829166594937","51.8418505921804","51.3481423281836","51.1174429794128","51.7512928350129","51.9963122226903","51.9793785570879","51.9574385458525","52.0170877762129","52.1142295779021","52.5162238546744","52.9972768962791","53.7077054402157","54.0019664245718","52.9557264071576","52.9047812553265","53.1699691852407","53.1669082390538","53.0570736876846","53.3192785449838","53.5190432489187","53.6963758029093","53.6480454189759",
"Ecuador","ECU","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.2929992675781","58.6839981079102","59.4679985046387","60.5970001220703","61.1259994506836","59.1980018615723","60.2890014648438","59.0589981079102","57.6189994812012","61.6720008850098","60.8219985961914","62.2830009460449","61.0429992675781","64.9029998779297","64.4400024414063","65.5859985351563","64.7590026855469","62.890998840332","63.1059989929199","61.8569984436035","61.8619995117188","61.5060005187988","61.1529998779297","61.6769981384277","61.1269989013672","60.8230018615723","60.5789985656738",
"Egypt, Arab Rep.","EGY","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.3390007019043","42.0439987182617","41.5870018005371","42.3709983825684","41.1749992370605","41.7509994506836","41.5099983215332","41.1520004272461","42.515998840332","41.7519989013672","41.1629981994629","40.3709983825684","40.8310012817383","42.0480003356934","42.4720001220703","41.9210014343262","43.7299995422363","44.1370010375977","44.1399993896484","44.7060012817383","42.8800010681152","42.7070007324219","42.7400016784668","42.773998260498","43.0960006713867","43.6199989318848","43.9539985656738",
"Euro area","EMU","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.6509305978384","49.8465936741521","48.7638826793912","48.0768124963446","48.2099104062292","48.1700061891117","48.2565342438415","48.760229618875","49.3352851624243","50.0173220578117","50.454954063864","50.5461231935258","50.5713465025093","50.7404786519576","51.1251640844122","51.7548214738132","52.4483093362251","52.6115493108231","51.3852654699607","50.9435263082821","50.8714432993324","50.3725648994064","49.8833027831997","50.0384740341685","50.3535697874281","50.6818508740985","50.7319351298998",
"Eritrea","ERI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.9469985961914","77.875","77.4120025634766","76.9369964599609","76.6419982910156","76.6259994506836","76.4189987182617","76.3960037231445","76.4410018920898","76.4769973754883","76.4759979248047","76.2379989624023","76.3460006713867","76.4530029296875","76.5220031738281","76.7050018310547","76.8629989624023","77.2979965209961","77.3440017700195","77.5370025634766","77.5869979858398","77.7160034179688","77.8990020751953","77.9739990234375","77.8580017089844","77.7919998168945","77.7480010986328",
"Spain","ESP","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.867000579834","41.734001159668","39.4780006408691","38.5620002746582","39.2840003967285","39.8320007324219","40.8489990234375","42.1609992980957","44.2550010681152","45.9490013122559","47.0940017700195","47.6520004272461","48.6119995117188","49.6829986572266","51.6549987792969","52.8499984741211","53.4129981994629","52.3400001525879","48.5769996643066","47.5340003967285","46.6049995422363","44.5820007324219","43.5340003967285","44.3320007324219","45.507999420166","46.875","47.3409996032715",
"Estonia","EST","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.7910003662109","63.867000579834","60.5340003967285","58.4070014953613","55.5919990539551","55.367000579834","54.992000579834","54.931999206543","52.5610008239746","51.0550003051758","51.1839981079102","51.9230003356934","52.5719985961914","53.2709999084473","54.25","57.3059997558594","58.25","58.3899993896484","53.2179985046387","51.1020011901855","54.5519981384277","55.5219993591309","56.564998626709","57.2680015563965","58.0870018005371","57.6469993591309","57.3569984436035",
"Ethiopia","ETH","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.4520034790039","76.5859985351563","76.5510025024414","76.5479965209961","76.5029983520508","76.3710021972656","75.6849975585938","74.9739990234375","74.0950012207031","77.2289962768555","76.3000030517578","77.4349975585938","78.5110015869141","79.5199966430664","79.9860000610352","79.9380035400391","79.7600021362305","79.6399993896484","79.5429992675781","79.318000793457","79.0830001831055","78.3529968261719","78.9720001220703","78.8099975585938","78.5859985351563","78.2360000610352","78.2900009155273",
"European Union","EUU","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.4542837587741","51.5828989440996","50.5022717704236","50.0187328325377","50.2591037803663","50.2671546286169","50.5134045462081","50.8327665809396","51.0597834722034","51.3545762901962","51.518558304418","51.2000277215774","51.2757513176954","51.3769276637655","51.668270131236","52.3374954781976","53.0405303271437","53.3505391428353","52.2122901777205","51.7742714326833","51.6911376254258","51.4305598227984","51.1848462482815","51.647309286029","52.0274972322686","52.3869840451532","52.4250780778103",
"Fragile and conflict affected situations","FCS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.4264804834545","59.3038818774118","59.0357439714785","59.244125404802","59.2288720404203","58.8948492713728","58.7936952757002","58.8565793355069","58.967852018463","59.0237563171916","59.1460665418448","59.0882515023701","58.7057870156685","58.5867708647136","58.7507455580125","58.6892626798747","58.55886896555","58.5559692101152","58.6147879920135","58.5537928984906","58.4225679781574","58.3945380912525","58.3745999172784","58.2564191639553","58.2548768946765","58.2944248352315","58.3500127681791",
"Finland","FIN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.4850006103516","54.9669990539551","51.3689994812012","50.5810012817383","50.4620018005371","51.2389984130859","51.0919990539551","52.3520011901855","54.0499992370605","54.8040008544922","55.4529991149902","55.2669982910156","54.7799987792969","54.5099983215332","55.8479995727539","56.7569999694824","57.4620018005371","57.9729995727539","55.851001739502","55.1980018615723","55.5699996948242","55.4589996337891","54.3419990539551","53.7210006713867","53.0139999389648","53.0009994506836","52.8549995422363",
"Fiji","FJI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5979995727539","54.3380012512207","54.5009994506836","55.0750007629395","55.7220001220703","55.9269981384277","54.9379997253418","53.1910018920898","53.060001373291","52.9280014038086","53.6660003662109","52.2039985656738","51.9210014343262","53.8300018310547","53.5810012817383","52.0229988098145","50.3370018005371","50.1520004272461","50.2060012817383","49.9850006103516","49.8400001525879","49.7750015258789","49.6809997558594","49.5530014038086","49.8819999694824","49.992000579834","50.0340003967285",
"France","FRA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.1870002746582","49.6599998474121","49.0130004882813","48.2169990539551","48.5289993286133","48.4080009460449","47.976001739502","48.2459983825684","48.4900016784668","49.3880004882813","49.9739990234375","50.1080017089844","50.9210014343262","50.4519996643066","50.7760009765625","50.6749992370605","51.234001159668","51.5830001831055","50.8390007019043","50.6769981384277","50.5470008850098","50.3899993896484","49.9080009460449","49.7200012207031","49.4440002441406","49.4360008239746","49.2849998474121",
"Faroe Islands","FRO","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.806999206543","50.314998626709","51.0449981689453","50.8409996032715","49.7879981994629","50.4179992675781","48.4220008850098","50.0559997558594","49.931999206543","49.8190002441406","49.6809997558594","49.5900001525879","49.4169998168945","49.326000213623","49.0989990234375","47.2949981689453","45.4459991455078","43.5660018920898","40.8419990539551","38.023998260498","38.1389999389648","38.3160018920898","38.4599990844727","38.6450004577637","39.4910011291504","40.109001159668","40.617000579834",
"United Kingdom","GBR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.4179992675781","55.9930000305176","55.1790008544922","55.5359992980957","55.9799995422363","56.3860015869141","57.173999786377","57.5289993286133","57.9900016784668","58.4539985656738","58.6030006408691","58.5660018920898","58.8610000610352","58.9770011901855","58.9360008239746","59.0340003967285","58.9000015258789","58.9640007019043","57.5989990234375","57.2280006408691","57.0519981384277","57.3359985351563","57.8310012817383","58.882999420166","59.3600006103516","59.6220016479492","59.5099983215332",
"Georgia","GEO","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4640007019043","58.1129989624023","58.7690010070801","58.5849990844727","59.3880004882813","58.2540016174316","58.0099983215332","56.431999206543","56.7410011291504","56.7470016479492","58.6259994506836","55.818000793457","57.6319999694824","55.765998840332","54.8390007019043","54.9199981689453","55.1520004272461","53.2239990234375","53.1370010375977","54.507999420166","56.2330017089844","57.2690010070801","57.076000213623","58.5789985656738","59.1049995422363","59.648998260498","60.0620002746582",
"Ghana","GHA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.495002746582","68.5100021362305","68.4410018920898","68.0849990844727","67.2460021972656","67.0530014038086","67.9599990844727","67.9120025634766","66.8140029907227","66.931999206543","68.1539993286133","66.0749969482422","67.0899963378906","66.9309997558594","66.1940002441406","66.0970001220703","63.1990013122559","67.0120010375977","66.0739974975586","70.2399978637695","71.536003112793","72.5609970092773","72.7770004272461","72.8710021972656","72.7050018310547","72.6490020751953","72.6809997558594",
"Gibraltar","GIB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.189998626709","62.5270004272461","62.8460006713867","63.185001373291","63.5040016174316","63.8240013122559","64.1449966430664","64.4739990234375","64.8010025024414","65.1449966430664","65.4580001831055","65.7770004272461","66.1320037841797","66.4540023803711","66.7799987792969","67.0989990234375","67.4209976196289","67.7060012817383","68.072998046875","68.4020004272461","69.1330032348633","69.1529998779297","76.5459976196289","76.588996887207","76.6259994506836","76.6589965820313","76.6719970703125",
"Gambia, The","GMB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7630004882813","54.8120002746582","54.7299995422363","54.9160003662109","54.6510009765625","54.5390014648438","54.4259986877441","54.1469993591309","54.0299987792969","53.992000579834","54.0139999389648","54.4150009155273","54.1559982299805","54.1889991760254","54.4830017089844","54.4710006713867","54.435001373291","54.4020004272461","54.4179992675781","54.4360008239746","54.7410011291504","54.4029998779297","54.3819999694824","54.4679985046387","54.4490013122559","54.3390007019043","54.3129997253418",
"Guinea-Bissau","GNB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.4680023193359","67.4860000610352","67.4570007324219","67.3919982910156","67.2949981689453","67.0739974975586","66.9069976806641","67.6510009765625","67.2679977416992","67.3199996948242","67.2789993286133","67.3710021972656","67.4089965820313","67.4130020141602","67.4069976806641","67.4499969482422","67.4690017700195","67.4980010986328","67.5390014648438","67.5699996948242","67.5039978027344","67.7220001220703","67.7929992675781","67.8450012207031","67.9560012817383","68.0559997558594","68.1549987792969",
"Equatorial Guinea","GNQ","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.2620010375977","76.9700012207031","77.2539978027344","77.1709976196289","77.1110000610352","76.4339981079102","75.1729965209961","76.6859970092773","76.5970001220703","75.0149993896484","75.3190002441406","75.8219985961914","75.8669967651367","75.6119995117188","75.9800033569336","76.1019973754883","75.9349975585938","75.9619979858398","76.2099990844727","76.4000015258789","76.2919998168945","76.3369979858398","76.5350036621094","76.5550003051758","76.3359985351563","76.0029983520508","75.6460037231445",
"Greece","GRC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.7770004272461","46.2859992980957","45.8810005187988","46.1290016174316","46.4230003356934","46.7019996643066","46.5509986877441","46.6800003051758","46.3919982910156","46.6450004577637","46.226001739502","46.8199996948242","47.4799995422363","47.4959983825684","47.6059989929199","48.3969993591309","48.632999420166","48.9770011901855","48.3860015869141","46.867000579834","43.5","39.75","37.8979988098145","38.0979995727539","38.8199996948242","39.3870010375977","39.8950004577637",
"Grenada","GRD","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.4910011291504","58.1399993896484","58.1419982910156","58.2099990844727","58.7210006713867","58.3489990234375","59.3199996948242","59.6150016784668","60.2830009460449","60.8979988098145","61.3330001831055","60.5670013427734","60.7849998474121","61.3320007324219","63.6510009765625","65.870002746582","64.3550033569336","63.101001739502","61.8440017700195","60.3520011901855","59.0519981384277","64.3460006713867","59.1800003051758","59.4739990234375","59.9850006103516","60.2410011291504","60.4679985046387",
"Guam","GUM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.2910003662109","63.0989990234375","62.0670013427734","60.6780014038086","60.4519996643066","60.0830001831055","59.0979995727539","60.185001373291","55.5279998779297","54.9039993286133","56.0139999389648","55.5299987792969","56.7809982299805","57.8580017089844","58.5499992370605","59.4090003967285","56.7490005493164","56.556999206543","56.4449996948242","57.4129981994629","54.4640007019043","54.951000213623","55.2169990539551","55.0299987792969","55.226001739502","55.3209991455078","55.3680000305176",
"Guyana","GUY","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.6389999389648","52.7820014953613","53.0229988098145","52.9850006103516","52.8779983520508","52.7910003662109","52.6969985961914","52.8800010681152","53.0130004882813","53.1759986877441","53.2430000305176","53.0919990539551","53.2849998474121","53.3699989318848","53.9189987182617","53.6980018615723","53.8359985351563","53.3009986877441","53.4039993286133","53.4620018005371","53.3600006103516","53.0660018920898","52.8849983215332","52.5830001831055","52.6220016479492","52.6889991760254","52.8139991760254",
"High income","HIC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.6285763971509","56.1267787807135","55.6410929182214","55.6366367914333","55.8457111819493","55.9019959119051","56.1720597593785","56.171713507353","56.3098433959012","56.6171518899353","56.4183935887993","56.0293293973489","55.8837323832422","56.014590357202","56.3332237435505","56.8217235368979","57.2260922177644","57.1738378339069","55.6780220576493","55.4042216644957","55.4104171499073","55.445494861495","55.454560164508","55.7755415950212","56.052986183929","56.1995208161915","56.1562027565844",
"Hong Kong SAR, China","HKG","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.6479988098145","61.5960006713867","61.0050010681152","60.7809982299805","60.0349998474121","59.898998260498","59.9449996948242","58.3359985351563","57.1199989318848","57.734001159668","57.6559982299805","56.7389984130859","56.1669998168945","56.9129981994629","57.5219993591309","57.9420013427734","58.451000213623","58.3950004577637","57.3129997253418","56.9609985351563","57.8040008544922","58.1710014343262","58.7680015563965","58.6940002441406","58.3660011291504","57.9339981079102","57.5449981689453",
"Honduras","HND","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.7809982299805","58.3230018615723","58.5209999084473","58.7210006713867","58.8759994506836","60.9440002441406","61.9210014343262","62.5589981079102","64.6589965820313","63.398998260498","61.6949996948242","59.6180000305176","58.4650001525879","57.5870018005371","56.9109992980957","59.5839996337891","60.507999420166","61.1749992370605","61.8339996337891","61.0810012817383","61.6389999389648","62.2569999694824","62.6349983215332","61.9020004272461","60.7840003967285","61.6339988708496","62.2019996643066",
"Heavily indebted poor countries (HIPC)","HPC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.7941276007025","67.7824849648462","67.6510712061049","67.6782218635258","67.7747244951401","67.690044804471","67.7835534736296","67.6176621566393","67.6139166748172","67.9208509698118","67.7735443190343","67.9640273061049","68.0250015388751","68.1228559533384","68.1351653308016","68.2405139586293","68.1787772400934","68.5330012993825","68.5514667654045","68.6823739877608","68.627528124347","68.6961411663752","68.7547453888642","68.7018236368564","68.6518677759303","68.6193707687023","68.6547517247507",
